,image_path,uniq_id,label,First_category,image,width,height,definition,image_224x224
904,../Data\Images\a541b3aba326d7749b4c086c3cea9273.jpg,a541b3aba326d7749b4c086c3cea9273,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1082 at 0x1580F75D5D0>,1100,1082,1190200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75D050>
905,../Data\Images\d136aa676ef52b09eab65762940957fe.jpg,d136aa676ef52b09eab65762940957fe,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1600x1200 at 0x1580F75DAD0>,1600,1200,1920000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75D550>
906,../Data\Images\9b00cab981ab825158c05c9e54b866d4.jpg,9b00cab981ab825158c05c9e54b866d4,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x733 at 0x1580F75DFD0>,1100,733,806300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75DA50>
907,../Data\Images\480d24adbc304a52a4e01e45bf8bbccc.jpg,480d24adbc304a52a4e01e45bf8bbccc,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1027x1291 at 0x1580F75E4D0>,1027,1291,1325857,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75DF50>
908,../Data\Images\a445d1f73be8f81dd902fd5dc8529416.jpg,a445d1f73be8f81dd902fd5dc8529416,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=435x1416 at 0x1580F75E9D0>,435,1416,615960,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75E450>
909,../Data\Images\3aaa50eb5d2cf4c18b57346423871624.jpg,3aaa50eb5d2cf4c18b57346423871624,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1714x684 at 0x1580F75EED0>,1714,684,1172376,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75E950>
910,../Data\Images\23b0bdd337f7d1b4b70ad13726a122ab.jpg,23b0bdd337f7d1b4b70ad13726a122ab,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1017x882 at 0x1580F75F3D0>,1017,882,896994,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75EE50>
911,../Data\Images\7e3d8e737aec8f1eca019302593c732e.jpg,7e3d8e737aec8f1eca019302593c732e,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x733 at 0x1580F75F8D0>,1100,733,806300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75F350>
912,../Data\Images\e225be101bbad1ea9d031261ba4387b8.jpg,e225be101bbad1ea9d031261ba4387b8,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=751x1100 at 0x1580F75FDD0>,751,1100,826100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75F850>
913,../Data\Images\89b95537d8697203ab278237289a52a8.jpg,89b95537d8697203ab278237289a52a8,6,Watches,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4768x3792 at 0x1580F768310>,4768,3792,18080256,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75FD50>
914,../Data\Images\762b6b22cccf91935e92446efe298fe3.jpg,762b6b22cccf91935e92446efe298fe3,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=911x1026 at 0x1580F768810>,911,1026,934686,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F768290>
915,../Data\Images\f7514f6068377bcaed80043a5e321131.jpg,f7514f6068377bcaed80043a5e321131,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2655x2606 at 0x1580F768D10>,2655,2606,6918930,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F768790>
916,../Data\Images\c5c559012b742d9966df82182b90c6da.jpg,c5c559012b742d9966df82182b90c6da,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1201x800 at 0x1580F769210>,1201,800,960800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F768C90>
917,../Data\Images\27175ea71cc5f2879882c77b9931cf8b.jpg,27175ea71cc5f2879882c77b9931cf8b,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=608x568 at 0x1580F769710>,608,568,345344,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F769190>
918,../Data\Images\f54d0c5cbd8e2270742293edf9075cb1.jpg,f54d0c5cbd8e2270742293edf9075cb1,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=815x1100 at 0x1580F769C10>,815,1100,896500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F769690>
919,../Data\Images\66d91765da568f133f040b951f25e702.jpg,66d91765da568f133f040b951f25e702,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=686x1100 at 0x1580F76A110>,686,1100,754600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F769B90>
920,../Data\Images\e87bad0de3447c9ac3a8555e89545c75.jpg,e87bad0de3447c9ac3a8555e89545c75,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1433x1410 at 0x1580F76A610>,1433,1410,2020530,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F76A090>
921,../Data\Images\b1d61c60791a01827e3251e362c78573.jpg,b1d61c60791a01827e3251e362c78573,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1024x682 at 0x1580F76AB10>,1024,682,698368,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F76A590>
922,../Data\Images\486e98154514ed485f0b2f9bc9f24549.jpg,486e98154514ed485f0b2f9bc9f24549,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=681x1100 at 0x1580F76B010>,681,1100,749100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F76AA90>
923,../Data\Images\cf03921bd7eb3afd84c4b12a434d03e5.jpg,cf03921bd7eb3afd84c4b12a434d03e5,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1768x1641 at 0x1580F76B510>,1768,1641,2901288,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F76AF90>
924,../Data\Images\a618354ba17cff64826558d81afc77ab.jpg,a618354ba17cff64826558d81afc77ab,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1522x2434 at 0x1580F76BA10>,1522,2434,3704548,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F76B490>
925,../Data\Images\5307e0db12b1018746ac3801d189c379.jpg,5307e0db12b1018746ac3801d189c379,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1484x1352 at 0x1580F76BF10>,1484,1352,2006368,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F76B990>
926,../Data\Images\62e36e018c9ee4b282cf674e84054df8.jpg,62e36e018c9ee4b282cf674e84054df8,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2495x1652 at 0x1580F770450>,2495,1652,4121740,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F76BE90>
927,../Data\Images\fb42fce44e11f4dab8de99f8488281f8.jpg,fb42fce44e11f4dab8de99f8488281f8,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x740 at 0x1580F770950>,1100,740,814000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7703D0>
928,../Data\Images\3f9c4d0e8c3bca9c870e41f5098f90d6.jpg,3f9c4d0e8c3bca9c870e41f5098f90d6,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1024x680 at 0x1580F770E50>,1024,680,696320,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7708D0>
929,../Data\Images\af13232271963742c118a1c58affa259.jpg,af13232271963742c118a1c58affa259,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2708x2907 at 0x1580F771350>,2708,2907,7872156,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F770DD0>
930,../Data\Images\7c333641c63bd7519432ae83744b8db4.jpg,7c333641c63bd7519432ae83744b8db4,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1877x771 at 0x1580F771850>,1877,771,1447167,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7712D0>
931,../Data\Images\60395c709b4a933319e2713e3ae620d4.jpg,60395c709b4a933319e2713e3ae620d4,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x713 at 0x1580F771D50>,1100,713,784300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F771310>
932,../Data\Images\cf1be83386eb96b2ab9598944ebca6fc.jpg,cf1be83386eb96b2ab9598944ebca6fc,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2896x1896 at 0x1580F772250>,2896,1896,5490816,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F771CD0>
933,../Data\Images\037b39bef3db7ccd264c577a0edf0c0a.jpg,037b39bef3db7ccd264c577a0edf0c0a,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F772750>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7721D0>
934,../Data\Images\43da6e88dcb61e027ea9112cfab158ee.jpg,43da6e88dcb61e027ea9112cfab158ee,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1640x1168 at 0x1580F772C50>,1640,1168,1915520,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7726D0>
935,../Data\Images\7b1c5edc85bc7e31edf49ab70034bb3a.jpg,7b1c5edc85bc7e31edf49ab70034bb3a,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1349x2525 at 0x1580F773150>,1349,2525,3406225,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F772BD0>
936,../Data\Images\6e6694c52c9273cde2163d34d5b44e94.jpg,6e6694c52c9273cde2163d34d5b44e94,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4099x2386 at 0x1580F773650>,4099,2386,9780214,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7730D0>
937,../Data\Images\09f9f9b420edea2f39c0dc3c24d5be07.jpg,09f9f9b420edea2f39c0dc3c24d5be07,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3557x3432 at 0x1580F773B50>,3557,3432,12207624,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7735D0>
938,../Data\Images\9e07a3eeee6aa9e656106281cdd30d67.jpg,9e07a3eeee6aa9e656106281cdd30d67,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1200x1200 at 0x1580F784090>,1200,1200,1440000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F773AD0>
939,../Data\Images\b7e42b52534c5e49eb03817d754c2153.jpg,b7e42b52534c5e49eb03817d754c2153,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2465x1807 at 0x1580F784590>,2465,1807,4454255,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F773FD0>
940,../Data\Images\9c9385abdb73ec1f1f93acaf81c6e1d7.jpg,9c9385abdb73ec1f1f93acaf81c6e1d7,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1024x682 at 0x1580F784A90>,1024,682,698368,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F784510>
941,../Data\Images\c12fd368ff03f5224b92771824cafb9c.jpg,c12fd368ff03f5224b92771824cafb9c,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1016 at 0x1580F784F90>,1100,1016,1117600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F784A10>
942,../Data\Images\283e2c4d728bdb193834d876ec27e6dd.jpg,283e2c4d728bdb193834d876ec27e6dd,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x682 at 0x1580F785490>,1100,682,750200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F784F10>
943,../Data\Images\9cd443dad2c8f354fd01869a57fdc171.jpg,9cd443dad2c8f354fd01869a57fdc171,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x746 at 0x1580F785990>,1100,746,820600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F785410>
944,../Data\Images\8b7a51c69b47f4714b5f7131077b5d30.jpg,8b7a51c69b47f4714b5f7131077b5d30,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x895 at 0x1580F785E90>,1100,895,984500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F785910>
945,../Data\Images\8026dc3e27e8e318cc7431a723f7ebc1.jpg,8026dc3e27e8e318cc7431a723f7ebc1,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F786390>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F785E10>
946,../Data\Images\2cc24452688ed35dfbff566e22e53c95.jpg,2cc24452688ed35dfbff566e22e53c95,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=558x2305 at 0x1580F786890>,558,2305,1286190,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F786310>
947,../Data\Images\4946e2411d24801b9e8f7dbe97ab1b93.jpg,4946e2411d24801b9e8f7dbe97ab1b93,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1168x2272 at 0x1580F786D90>,1168,2272,2653696,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F786810>
948,../Data\Images\c417f408340252f170f05dadf88160d7.jpg,c417f408340252f170f05dadf88160d7,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=928x645 at 0x1580F787290>,928,645,598560,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F786D10>
949,../Data\Images\f41761a931135c6c043c7e04abda41b0.jpg,f41761a931135c6c043c7e04abda41b0,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2768x1754 at 0x1580F787790>,2768,1754,4855072,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F787210>
950,../Data\Images\cd71b07a1d37a5e2cc04240e8498cc76.jpg,cd71b07a1d37a5e2cc04240e8498cc76,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2000x2000 at 0x1580F787C90>,2000,2000,4000000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F787710>
951,../Data\Images\edec3bb5df9c4bc618752e94532bb36e.jpg,edec3bb5df9c4bc618752e94532bb36e,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x434 at 0x1580F7901D0>,1100,434,477400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F787C10>
952,../Data\Images\5be86e35f21b1514d0e7742893d6cfba.jpg,5be86e35f21b1514d0e7742893d6cfba,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F7906D0>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F790150>
953,../Data\Images\13596c5cc53a74268613e5c0b7d46b60.jpg,13596c5cc53a74268613e5c0b7d46b60,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4952x1136 at 0x1580F790BD0>,4952,1136,5625472,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F790650>
954,../Data\Images\bba68d75eff1b7b5eef7f6c1c68f2227.jpg,bba68d75eff1b7b5eef7f6c1c68f2227,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x796 at 0x1580F7910D0>,1100,796,875600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F790B50>
955,../Data\Images\1738ddb8f47f11ff0cb96fe6cad302c2.jpg,1738ddb8f47f11ff0cb96fe6cad302c2,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1024x682 at 0x1580F7915D0>,1024,682,698368,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F791050>
956,../Data\Images\b91b13aceec0a140944a2c8915e45e59.jpg,b91b13aceec0a140944a2c8915e45e59,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x873 at 0x1580F791AD0>,1100,873,960300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F791550>
957,../Data\Images\e488005c7fb68747d3458c7d73760bae.jpg,e488005c7fb68747d3458c7d73760bae,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F791FD0>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F791A50>
958,../Data\Images\2476ae5a5e045876aa08f5919cb3b91b.jpg,2476ae5a5e045876aa08f5919cb3b91b,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1265x1938 at 0x1580F7924D0>,1265,1938,2451570,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F791F50>
959,../Data\Images\f622e6c12de2c6534c94635f671af107.jpg,f622e6c12de2c6534c94635f671af107,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x627 at 0x1580F7929D0>,1100,627,689700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F791F90>
960,../Data\Images\9c41f67773da27940d77460715e880be.jpg,9c41f67773da27940d77460715e880be,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x879 at 0x1580F792ED0>,1100,879,966900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F792950>
961,../Data\Images\cf6a4daf0e795838061b0eb832bbc99d.jpg,cf6a4daf0e795838061b0eb832bbc99d,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4128x1896 at 0x1580F7933D0>,4128,1896,7826688,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F792E50>
962,../Data\Images\8ff973688c976a08fc7242da37101417.jpg,8ff973688c976a08fc7242da37101417,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3800x2168 at 0x1580F7938D0>,3800,2168,8238400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F793350>
963,../Data\Images\bcb51cec3d290e6a661586d0df30e091.jpg,bcb51cec3d290e6a661586d0df30e091,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x626 at 0x1580F793DD0>,1100,626,688600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F793850>
964,../Data\Images\06b8da0c6a24b91c8020f8b1c78d04c3.jpg,06b8da0c6a24b91c8020f8b1c78d04c3,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4137x1741 at 0x1580F79C310>,4137,1741,7202517,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F793D50>
965,../Data\Images\9c8fdf6c9c631d0892e9a6f55a4a2fd2.jpg,9c8fdf6c9c631d0892e9a6f55a4a2fd2,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2552x2192 at 0x1580F79C810>,2552,2192,5593984,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79C290>
966,../Data\Images\378d7dbdb97ecc62c9ad52cb6df23a86.jpg,378d7dbdb97ecc62c9ad52cb6df23a86,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1496x1412 at 0x1580F79CD10>,1496,1412,2112352,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79C790>
967,../Data\Images\d627a270302d23eef773d05ad01fd03c.jpg,d627a270302d23eef773d05ad01fd03c,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x990 at 0x1580F79D210>,1100,990,1089000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79CC90>
968,../Data\Images\634c89325a6c7752985a74a67f985c1f.jpg,634c89325a6c7752985a74a67f985c1f,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2400x1800 at 0x1580F79D710>,2400,1800,4320000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79D190>
969,../Data\Images\b3e5f93856cce162850713bb8edce52a.jpg,b3e5f93856cce162850713bb8edce52a,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=5855x3275 at 0x1580F79DC10>,5855,3275,19175125,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79D690>
970,../Data\Images\3e2b2a04696f7d83a7835e9894d79df7.jpg,3e2b2a04696f7d83a7835e9894d79df7,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2381x2044 at 0x1580F79E110>,2381,2044,4866764,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F556A50>
971,../Data\Images\0906fd9cc604fbba05a502e01d763cd9.jpg,0906fd9cc604fbba05a502e01d763cd9,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1245x1100 at 0x1580F79E610>,1245,1100,1369500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79E090>
972,../Data\Images\729864e0d25e06cbf68561529bcdd4f0.jpg,729864e0d25e06cbf68561529bcdd4f0,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=789x1045 at 0x1580F79EB10>,789,1045,824505,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79E590>
973,../Data\Images\798346b99002495667bb87626d33b99c.jpg,798346b99002495667bb87626d33b99c,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=972x1100 at 0x1580F79F010>,972,1100,1069200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79EA90>
974,../Data\Images\b0229d4466ac60c7ba53c7ce9fabad7c.jpg,b0229d4466ac60c7ba53c7ce9fabad7c,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1098x1100 at 0x1580F79F510>,1098,1100,1207800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79EF90>
975,../Data\Images\4b500e244f11a45f5171bd3665413044.jpg,4b500e244f11a45f5171bd3665413044,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1431x1120 at 0x1580F79FA10>,1431,1120,1602720,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79F490>
976,../Data\Images\fa2e5f01bbb642c49e4b2e19d2b39dcf.jpg,fa2e5f01bbb642c49e4b2e19d2b39dcf,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=271x1238 at 0x1580F79FF10>,271,1238,335498,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79F990>
977,../Data\Images\967d91e162afb44a67c0281f71766e4d.jpg,967d91e162afb44a67c0281f71766e4d,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1065x1407 at 0x1580F7A4450>,1065,1407,1498455,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F79FE90>
978,../Data\Images\74e5a3f6edb34d7e593a0d1854b0b886.jpg,74e5a3f6edb34d7e593a0d1854b0b886,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=930x1100 at 0x1580F7A4950>,930,1100,1023000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7A43D0>
979,../Data\Images\c44a5dc5b5ebe5b3e0535b7c2b7921e4.jpg,c44a5dc5b5ebe5b3e0535b7c2b7921e4,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2112x912 at 0x1580F7A4E50>,2112,912,1926144,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7A48D0>
980,../Data\Images\27b7851ae3dfc2ae8c1958cebe93bf0b.jpg,27b7851ae3dfc2ae8c1958cebe93bf0b,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1111x1305 at 0x1580F7A5350>,1111,1305,1449855,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7A4DD0>
981,../Data\Images\86089ddd9f9e52127ce838f210f776d7.jpg,86089ddd9f9e52127ce838f210f776d7,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2816x4944 at 0x1580F7A5850>,2816,4944,13922304,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7A52D0>
982,../Data\Images\bdcc7e18ffed5390cd3107030992ffa6.jpg,bdcc7e18ffed5390cd3107030992ffa6,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1040x771 at 0x1580F7A5D50>,1040,771,801840,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7A57D0>
983,../Data\Images\b58309ed929c2bf7d6096c03667b654f.jpg,b58309ed929c2bf7d6096c03667b654f,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1080x1440 at 0x1580F7A6250>,1080,1440,1555200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7A5CD0>
